Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:83029900


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
83029900;2;01/11/1993;;1;1;"20,0702";"6,5065";"11,3758";17;8;1;1;1;"0,0";0;"16,316";"14,3783";"12,5867";"10,9371";"9,4254";"8,0475";"7,0992";"6,5065";"7,0992";"8,0475";"8,72";"10,1642";"9,4254";"8,0475";"11,7444";"19,505";"20,0702";"16,316";"14,3783";"12,5867";"11,3364";"10,9371";"10,5464";"11,7444";"11,7444";"10,5464";"9,7906";"10,9371";"10,5464";"11,7444";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/1993;;1;1;"35,8852";"10,1642";"20,5782";3;19;1;1;1;"0,0";0;"31,2224";"34,2873";"35,8852";"33,5048";"34,2873";"27,6323";"28,3292";"26,9459";"25,6043";"20,0702";"21,23";"20,0702";"18,9495";"14,8489";"15,3287";"14,3783";"13,0211";"11,7444";"10,1642";"12,5867";"14,3783";"16,316";"17,3409";"23,0441";"21,8247";"19,505";"17,3409";"15,8177";"15,3287";"13,9169";"13,0211";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/1993;;1;1;"189,4211";"2,3345";"43,0768";24;5;1;1;1;"0,0";0;"5,1588";"4,2138";"3,3817";"2,6577";"2,3345";"2,6577";"3,0065";"3,7839";"4,2138";"4,6718";"5,1588";"6,2217";"5,6752";"5,1588";"4,6718";"4,4392";"5,1588";"10,1642";"23,0441";"26,2699";"34,2873";"106,574";"170,3474";"189,4211";"146,0026";"121,8419";"113,0328";"104,4497";"99,2027";"75,102";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/1993;;1;1;"19,505";"3,9954";"10,9626";6;31;1;1;1;"0,0";0;"18,4037";"16,316";"14,3783";"15,3287";"17,3409";"19,505";"18,4037";"16,316";"14,3783";"12,5867";"10,9371";"10,1642";"11,7444";"10,5464";"10,9371";"9,4254";"11,7444";"10,1642";"8,72";"7,4073";"6,5065";"7,4073";"8,0475";"9,4254";"9,0685";"7,7234";"7,0992";"6,2217";"5,1588";"4,4392";"3,9954";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/1993;;1;1;"23,0441";"3,9954";"12,6133";26;8;1;1;1;"0,0";0;"9,4254";"10,1642";"8,72";"7,4073";"6,2217";"5,1588";"4,6718";"3,9954";"4,6718";"5,6752";"6,7989";"7,7234";"8,3796";"9,4254";"10,5464";"11,3364";"12,5867";"14,3783";"16,316";"16,316";"14,3783";"14,3783";"16,316";"18,4037";"20,6451";"23,0441";"23,0441";"20,6451";"20,6451";"20,6451";"18,9495";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/1993;;1;1;"16,316";"3,3817";"8,2722";5;30;1;1;1;"0,0";0;"9,4254";"10,9371";"12,5867";"14,3783";"16,316";"16,316";"14,3783";"13,0211";"8,72";"7,4073";"6,2217";"5,1588";"4,2138";"4,2138";"5,1588";"6,2217";"7,4073";"8,72";"8,72";"7,7234";"6,7989";"6,7989";"8,0475";"8,0475";"7,0992";"6,2217";"5,4133";"4,6718";"4,4392";"3,3817";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/1993;;1;1;"98,1643";"4,2138";"21,2538";14;2;1;1;1;"0,0";0;"5,1588";"4,2138";"4,2138";"4,2138";"4,2138";"6,5065";"12,5867";"13,9169";"14,8489";"16,316";"16,8237";"18,4037";"26,9459";"98,1643";"77,6593";"63,0818";"38,3651";"33,5048";"28,3292";"25,6043";"23,6689";"20,0702";"12,5867";"11,7444";"12,1611";"13,4645";"12,5867";"11,7444";"10,9371";"9,4254";"7,4073";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/1993;;1;1;"15,3287";"4,2138";"8,4936";8;25;1;1;1;"0,0";0;"9,4254";"10,1642";"10,1642";"10,9371";"11,7444";"12,1611";"13,4645";"15,3287";"14,3783";"12,5867";"11,7444";"10,1642";"9,4254";"8,0475";"7,4073";"6,7989";"7,4073";"8,0475";"7,7234";"7,0992";"6,5065";"5,6752";"5,1588";"4,6718";"4,2138";"4,2138";"4,6718";"5,1588";"5,1588";"5,1588";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/03/1993;;1;1;"35,8852";"11,7444";"22,3124";1;27;1;1;1;"0,0";0;"35,8852";"35,0808";"31,2224";"33,5048";"32,7332";"35,0808";"31,2224";"31,2224";"31,2224";"29,0366";"26,9459";"25,6043";"24,3038";"23,6689";"22,4294";"21,8247";"16,316";"16,316";"17,3409";"16,316";"15,3287";"16,316";"15,3287";"14,3783";"13,4645";"12,1611";"11,7444";"13,4645";"14,3783";"14,3783";"13,4645";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/1993;;1;1;"93,0279";"13,4645";"39,0723";21;1;1;1;1;"0,0";0;"13,4645";"15,3287";"17,3409";"16,8237";"15,3287";"15,3287";"16,316";"15,3287";"16,316";"18,4037";"20,6451";"23,0441";"25,6043";"28,3292";"29,0366";"26,9459";"29,7545";"39,2141";"48,3314";"71,3626";"93,0279";"85,9955";"89,9912";"86,9887";"85,9955";"63,0818";"48,3314";"38,3651";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83029900;2;01/01/1993;;1;1;"17,3409";"2,0362";"8,4536";16;3;1;1;1;"0,0";0;"3,1908";"2,6577";"2,0362";"2,0362";"2,6577";"3,3817";"4,2138";"5,1588";"5,6752";"6,7989";"8,0475";"9,4254";"12,5867";"14,3783";"15,3287";"17,3409";"17,3409";"16,316";"9,7906";"8,0475";"8,0475";"7,0992";"6,7989";"6,5065";"7,0992";"7,7234";"8,3796";"9,0685";"10,1642";"11,7444";"13,0211";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/1992;;1;1;"26,9459";"1,1788";"7,1417";2;31;1;1;1;"0,0";0;"13,0211";"26,9459";"13,9169";"10,1642";"10,1642";"10,1642";"8,72";"8,0475";"7,4073";"7,0992";"7,4073";"8,72";"10,1642";"10,1642";"8,72";"8,0475";"7,4073";"6,7989";"6,2217";"5,1588";"3,9954";"3,7839";"3,3817";"2,6577";"2,3345";"2,4929";"2,1823";"1,8963";"1,6342";"1,3953";"1,1788";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/1992;;1;1;"41,8288";"2,1823";"10,0309";26;21;1;1;1;"0,0";0;"5,6752";"6,7989";"8,0475";"8,0475";"7,4073";"7,4073";"7,7234";"7,4073";"7,0992";"7,4073";"8,0475";"6,7989";"6,2217";"6,2217";"7,0992";"7,7234";"8,3796";"8,0475";"7,4073";"6,2217";"2,1823";"3,3817";"6,7989";"7,7234";"39,2141";"41,8288";"20,0702";"17,3409";"9,7906";"7,4073";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/1992;;1;1;"10,9371";"5,4133";"8,0103";18;31;1;1;1;"0,0";0;"8,72";"8,3796";"8,72";"8,0475";"7,0992";"6,5065";"7,4073";"8,3796";"8,72";"8,72";"8,0475";"7,0992";"6,7989";"7,7234";"8,3796";"8,72";"10,1642";"10,9371";"10,9371";"10,1642";"8,0475";"7,7234";"8,0475";"7,4073";"6,7989";"7,4073";"6,7989";"6,7989";"7,4073";"6,7989";"5,4133";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/1992;;1;1;"18,4037";"4,9117";"10,8955";25;10;1;1;1;"0,0";0;"14,8489";"16,316";"17,3409";"15,3287";"13,9169";"9,0685";"11,7444";"9,0685";"7,0992";"4,9117";"6,7989";"7,4073";"8,0475";"7,4073";"8,0475";"9,4254";"10,1642";"10,1642";"10,9371";"11,7444";"11,3364";"10,1642";"8,72";"8,3796";"18,4037";"18,4037";"12,5867";"10,9371";"9,4254";"8,72";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/1992;;1;1;"26,2699";"14,8489";"19,873";11;1;1;1;1;"0,0";0;"14,8489";"18,9495";"21,8247";"20,6451";"20,6451";"19,505";"17,8675";"19,505";"18,9495";"21,23";"26,2699";"23,6689";"19,505";"20,0702";"18,4037";"17,8675";"17,8675";"20,0702";"21,8247";"21,23";"20,6451";"20,6451";"21,8247";"21,8247";"19,505";"18,4037";"20,6451";"20,6451";"19,505";"16,8237";"14,8489";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/1992;;1;1;"250,5921";"9,4254";"36,6651";1;9;1;1;1;"0,0";0;"250,5921";"134,3137";"117,4095";"105,5101";"89,9912";"38,3651";"17,3409";"10,9371";"9,4254";"16,316";"21,23";"18,9495";"17,8675";"16,8237";"16,8237";"17,3409";"17,3409";"17,3409";"17,3409";"17,3409";"15,8177";"10,9371";"17,8675";"17,3409";"16,316";"14,3783";"14,3783";"16,316";"16,8237";"14,3783";"13,4645";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/1992;;1;1;"158,0166";"5,7965";"25,7524";30;27;1;1;1;"0,0";0;"126,6304";"60,2031";"45,3258";"45,3258";"44,2957";"42,2826";"29,0915";"19,5631";"17,838";"14,698";"14,698";"12,8241";"12,3819";"11,5283";"10,7149";"9,5679";"8,1701";"7,5254";"6,9155";"6,9155";"7,5254";"8,5058";"7,8433";"8,1701";"6,9155";"6,064";"5,7965";"6,9155";"10,3229";"158,0166";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/1992;;1;1;"310,4695";"5,2853";"38,8753";29;11;2;2;2;"0,0";0;"8,1701";"8,8506";"7,8433";"8,1701";"8,8506";"8,1701";"8,8506";"8,1701";"6,9155";"5,7965";"5,2853";"5,2853";"5,2853";"5,7965";"5,7965";"9,5679";"11,1166";"12,8241";"14,698";"18,4012";"16,7462";"14,698";"40,3314";"38,4412";"38,4412";"30,6637";"38,4412";"187,2312";"310,4695";"168,6522";"147,1738";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2
83029900;2;01/04/1992;;1;1;"24,0131";"3,9338";"11,7667";3;24;1;1;1;"0,0";0;"20,1619";"22,6794";"24,0131";"22,6794";"22,0315";"21,396";"18,9762";"16,7462";"17,838";"17,838";"15,6998";"13,7398";"11,95";"11,1166";"9,5679";"8,1701";"6,9155";"5,7965";"5,2853";"4,5764";"5,2853";"5,0414";"5,2853";"3,9338";"4,8051";"5,7965";"6,3395";"6,6234";"5,7965";"6,9155";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/03/1992;;1;1;"33,976";"16,7462";"22,684";11;19;1;1;1;"0,0";0;"25,3982";"22,6794";"19,5631";"20,1619";"22,0315";"22,6794";"20,7728";"19,5631";"24,0131";"28,326";"33,976";"33,976";"29,8707";"25,3982";"22,6794";"20,1619";"17,838";"17,2863";"16,7462";"17,838";"17,838";"17,2863";"18,9762";"25,3982";"28,326";"25,3982";"23,3399";"22,6794";"22,6794";"20,1619";"20,1619";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/1992;;1;1;"67,5175";"14,698";"26,8827";19;9;1;1;1;"0,0";0;"20,1619";"22,6794";"18,4012";"20,1619";"22,0315";"20,1619";"17,838";"16,7462";"14,698";"16,7462";"18,9762";"21,396";"21,396";"17,2863";"16,7462";"18,9762";"29,8707";"48,5116";"67,5175";"42,2826";"40,3314";"36,6109";"33,1266";"29,8707";"31,4706";"33,1266";"31,4706";"28,326";"22,6794";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83029900;2;01/01/1992;;1;1;"31,4706";"6,9155";"17,0025";1;24;1;1;1;"0,0";0;"31,4706";"28,326";"25,3982";"26,8355";"26,8355";"24,0131";"20,7728";"17,838";"18,9762";"20,7728";"19,5631";"17,838";"16,2174";"14,698";"14,698";"16,7462";"16,7462";"15,6998";"14,698";"12,8241";"11,1166";"9,5679";"8,1701";"6,9155";"7,5254";"8,8506";"10,3229";"11,95";"13,7398";"18,9762";"18,9762";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/1991;;1;1;"44,2957";"5,2853";"22,5365";26;2;1;1;1;"0,0";0;"5,7965";"5,2853";"6,6234";"8,1701";"6,3395";"5,2853";"10,7149";"16,7462";"27,574";"18,9762";"14,698";"11,95";"11,1166";"10,7149";"13,2767";"28,326";"24,0131";"27,574";"32,2916";"33,1266";"29,8707";"34,8398";"38,4412";"39,3787";"42,2826";"44,2957";"40,3314";"31,4706";"28,326";"25,3982";"25,3982";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/1991;;1;1;"67,5175";"4,8051";"18,4651";4;30;1;1;1;"0,0";0;"17,2863";"38,4412";"42,2826";"67,5175";"64,0447";"31,4706";"24,0131";"17,838";"15,6998";"8,1701";"9,5679";"8,8506";"10,7149";"12,8241";"25,3982";"23,3399";"17,838";"18,9762";"15,6998";"13,7398";"9,5679";"8,8506";"8,1701";"7,5254";"7,5254";"6,9155";"5,7965";"5,2853";"5,7965";"4,8051";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/1991;;1;1;"48,5116";"2,2297";"10,3118";7;5;1;1;1;"0,0";0;"4,8051";"3,9338";"3,1748";"2,8349";"2,2297";"29,8707";"48,5116";"42,2826";"22,6794";"14,698";"11,95";"11,1166";"8,8506";"7,5254";"5,0414";"6,064";"5,7965";"4,1408";"5,7965";"5,2853";"4,8051";"4,8051";"4,8051";"5,7965";"5,2853";"6,3395";"7,5254";"8,8506";"8,8506";"7,8433";"8,1701";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/1991;;1;1;"6,064";"1,7175";"3,292";29;7;1;1;1;"0,0";0;"3,9338";"3,1748";"3,1748";"3,5408";"2,8349";"2,2297";"1,7175";"1,7175";"2,2297";"2,8349";"3,5408";"3,5408";"2,372";"1,9625";"1,7175";"2,8349";"3,1748";"3,0016";"2,5202";"3,0016";"3,5408";"3,9338";"3,1748";"3,5408";"4,1408";"3,9338";"4,8051";"5,2853";"6,064";"5,2853";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/1991;;1;1;"117,8142";"2,5202";"23,9326";10;30;1;1;1;"0,0";0;"4,355";"5,2853";"6,3395";"5,7965";"4,8051";"4,355";"5,537";"6,9155";"112,4057";"117,8142";"104,9682";"74,9695";"68,4357";"61,4661";"33,1266";"24,6992";"18,4012";"6,9155";"7,8433";"8,1701";"7,8433";"8,5058";"8,1701";"6,9155";"5,7965";"4,8051";"4,8051";"3,9338";"3,1748";"2,5202";"2,8349";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/1991;;1;1;"83,6372";"4,1408";"10,966";12;28;1;1;1;"0,0";0;"7,5254";"6,3395";"5,2853";"4,5764";"5,2853";"5,0414";"4,8051";"5,7965";"7,8433";"5,7965";"55,3243";"83,6372";"14,2135";"12,8241";"12,8241";"10,3229";"8,8506";"7,5254";"6,3395";"5,7965";"5,7965";"6,9155";"7,5254";"7,5254";"6,3395";"5,2853";"4,8051";"4,1408";"4,5764";"5,2853";"5,7965";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/1991;;1;1;"118,9054";"1,7175";"24,9518";21;1;1;1;1;"0,0";0;"1,7175";"1,9625";"2,0933";"1,9625";"2,0933";"2,5202";"2,8349";"3,5408";"4,355";"5,2853";"4,8051";"4,8051";"5,2853";"3,9338";"3,5408";"2,5202";"3,3544";"4,355";"3,5408";"7,8433";"118,9054";"111,3335";"107,077";"102,8725";"98,7209";"94,6229";"12,3819";"11,1166";"10,3229";"8,8506";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/1991;;1;1;"3,1748";"1,4938";"2,5691";5;30;1;1;1;"0,0";0;"2,6745";"2,5202";"2,5202";"2,8349";"3,1748";"3,0016";"2,5202";"2,6745";"2,6745";"2,8349";"3,0016";"2,8349";"2,8349";"2,8349";"2,8349";"2,8349";"2,8349";"3,0016";"2,6745";"2,372";"2,0933";"2,2297";"2,6745";"3,0016";"3,0016";"2,5202";"2,0933";"1,8373";"1,603";"1,4938";"1,603";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/1991;;1;1;"7,8433";"2,6745";"3,7102";2;24;1;1;1;"0,0";0;"7,2162";"7,8433";"6,3395";"5,537";"5,0414";"4,355";"3,5408";"3,1748";"2,8349";"3,1748";"3,1748";"3,5408";"3,9338";"3,1748";"3,0016";"3,0016";"3,0016";"3,1748";"3,1748";"3,1748";"3,0016";"3,0016";"3,1748";"2,6745";"2,6745";"2,8349";"3,0016";"3,3544";"3,1748";"3,0016";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/03/1991;;1;1;"17,838";"2,8349";"7,0624";1;15;1;1;1;"0,0";0;"17,838";"16,2174";"15,1934";"12,8241";"11,1166";"9,5679";"8,1701";"6,9155";"5,7965";"4,8051";"3,9338";"3,1748";"3,3544";"3,5408";"2,8349";"2,8349";"3,5408";"4,355";"5,2853";"6,3395";"7,5254";"8,8506";"8,1701";"7,2162";"5,537";"5,2853";"4,5764";"5,0414";"5,537";"6,3395";"7,2162";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/02/1991;;1;1;"20,1619";"3,9338";"9,1365";1;9;1;1;1;"0,0";0;"20,1619";"17,838";"15,6998";"13,7398";"11,95";"8,5058";"5,7965";"4,8051";"3,9338";"6,3395";"7,5254";"8,8506";"9,2046";"7,5254";"6,3395";"6,9155";"8,1701";"9,5679";"11,1166";"12,8241";"11,95";"10,3229";"8,8506";"7,5254";"6,3395";"5,2853";"4,8051";"3,9338";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
83029900;2;01/01/1991;;1;1;"34,8398";"1,9625";"7,9416";26;20;1;1;1;"0,0";0;"2,8349";"3,0016";"3,9338";"4,8051";"5,7965";"6,9155";"6,3395";"5,2853";"4,355";"3,5408";"3,1748";"3,9338";"4,8051";"5,2853";"4,355";"3,5408";"3,1748";"2,8349";"2,5202";"1,9625";"2,2297";"2,8349";"3,5408";"4,1408";"5,0414";"34,8398";"29,0915";"21,396";"17,838";"20,1619";"22,6794";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/12/1990;;1;1;"21,396";"3,3544";"10,9358";13;31;1;1;1;"0,0";0;"13,7398";"12,3819";"11,1166";"19,5631";"17,838";"16,7462";"14,698";"12,8241";"11,95";"10,3229";"7,8433";"8,1701";"21,396";"18,9762";"16,7462";"14,698";"13,7398";"11,95";"10,3229";"9,5679";"8,5058";"7,5254";"7,2162";"5,2853";"5,7965";"6,9155";"5,7965";"5,2853";"4,8051";"3,9338";"3,3544";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/11/1990;;1;1;"104,9682";"11,95";"36,4655";10;5;1;1;1;"0,0";0;"14,698";"16,7462";"14,698";"12,8241";"11,95";"12,8241";"14,698";"20,7728";"99,7538";"104,9682";"98,7209";"60,2031";"32,2916";"29,8707";"33,1266";"34,8398";"38,4412";"39,3787";"33,976";"38,4412";"39,3787";"42,2826";"42,2826";"38,4412";"36,6109";"33,1266";"29,8707";"23,3399";"24,0131";"21,396";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/10/1990;;1;1;"150,6899";"12,8241";"39,2992";15;31;1;1;1;"0,0";0;"14,698";"16,7462";"18,4012";"16,7462";"16,7462";"16,7462";"15,6998";"13,2767";"17,838";"78,7854";"82,6597";"42,2826";"89,5771";"88,5784";"150,6899";"98,7209";"67,5175";"57,7293";"52,9869";"38,4412";"31,4706";"29,8707";"28,326";"22,0315";"20,1619";"17,838";"16,7462";"15,6998";"14,698";"13,7398";"12,8241";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/09/1990;;1;1;"34,8398";"11,5283";"21,5645";23;30;1;1;1;"0,0";0;"25,3982";"17,838";"15,6998";"14,698";"17,838";"22,6794";"24,6992";"26,8355";"27,574";"24,0131";"22,6794";"24,0131";"33,976";"28,326";"25,3982";"22,6794";"20,1619";"17,838";"14,698";"13,7398";"16,7462";"22,6794";"34,8398";"30,6637";"25,3982";"22,6794";"17,2863";"11,95";"12,3819";"11,5283";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/08/1990;;1;1;"17,2863";"4,1408";"7,7285";19;14;1;1;1;"0,0";0;"11,95";"8,8506";"9,5679";"9,5679";"8,8506";"8,1701";"7,2162";"6,9155";"6,3395";"6,064";"5,537";"5,0414";"4,5764";"4,1408";"5,2853";"6,3395";"9,5679";"13,7398";"17,2863";"7,5254";"5,7965";"4,5764";"5,2853";"4,1408";"5,0414";"8,8506";"10,3229";"10,3229";"8,8506";"7,5254";"6,3395";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/07/1990;;1;1;"140,2196";"6,9155";"34,4266";21;12;1;1;1;"0,0";0;"12,8241";"9,2046";"8,8506";"8,1701";"17,2863";"22,0315";"17,838";"15,6998";"12,3819";"12,8241";"11,1166";"6,9155";"7,5254";"7,8433";"8,8506";"10,3229";"12,8241";"37,5186";"80,7153";"136,782";"140,2196";"131,1121";"133,3711";"36,6109";"41,2993";"31,4706";"26,8355";"22,6794";"17,2863";"17,2863";"11,5283";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/06/1990;;1;1;"155,4181";"10,3229";"48,1016";6;20;2;2;2;"0,0";0;"154,2318";"123,3012";"128,8652";"133,3711";"101,8296";"155,4181";"99,7538";"69,3577";"36,6109";"31,4706";"29,8707";"20,1619";"22,6794";"18,9762";"21,396";"18,9762";"16,7462";"17,838";"18,4012";"10,3229";"11,5283";"33,1266";"29,8707";"27,574";"22,0315";"22,6794";"20,7728";"16,2174";"17,2863";"12,3819";;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83029900;2;01/05/1990;;1;1;"142,526";"4,5764";"18,2601";30;27;2;2;2;"0,0";0;"26,1102";"16,7462";"12,8241";"11,1166";"9,9406";"9,2046";"8,5058";"8,1701";"7,5254";"7,2162";"6,6234";"6,3395";"5,7965";"5,7965";"5,537";"5,537";"7,2162";"11,1166";"8,8506";"6,6234";"6,6234";"6,9155";"7,2162";"7,5254";"5,0414";"5,2853";"4,5764";"6,064";"52,9869";"142,526";"134,5051";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1
83029900;2;01/04/1990;;1;1;"49,6058";"5,0414";"17,142";9;19;2;2;2;"0,0";0;"27,574";"21,396";"17,2863";"20,7728";"26,8355";"22,0315";"26,1102";"39,3787";"49,6058";"25,3982";"20,7728";"17,2863";"14,698";"13,7398";"11,1166";"6,6234";"6,064";"5,537";"5,0414";"6,3395";"7,5254";"8,1701";"7,8433";"6,3395";"5,537";"8,5058";"7,5254";"12,8241";"30,6637";"35,718";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;
